, Maximo de coches calle maxima semaforo a la mitad    max_autos = 5000  longitud_total = 2000  posicion_semaforo = 1000.

ID,Entrada,Semaforo,Salida,Detenido,VelProm
# ESTADISTICAS_GENERALES
TiempoTotal,36720.85
VehiculosCreados,5000
VehiculosCompletados,5000
CiclosSemaforo,834
TiempoPromedio,245.27
VelocidadPromedio,8.29
TiempoDetenidoPromedio,32.85
Eficiencia,82.9
# DATOS_VEHICULOS
ID,Entrada,Semaforo,Salida,Detenido,VelProm
491,3614.00,3731.20,3835.65,0.00,9.02
492,3617.00,3742.45,3843.95,8.90,8.81
493,3621.00,3749.00,3850.20,24.50,8.73
494,3629.00,3752.60,3853.85,16.70,8.89
495,3634.00,3759.15,3860.40,27.70,8.83
496,3654.00,3765.75,3871.30,0.40,9.20
497,3657.00,3770.45,3875.80,0.30,9.14
498,3662.00,3776.75,3881.75,0.90,9.10
499,3669.00,3795.20,3896.45,25.00,8.79
500,3674.00,3801.85,3903.10,20.40,8.73
501,3680.00,3806.90,3908.15,29.70,8.77
502,3699.00,3811.30,3916.80,0.00,9.18
503,3704.00,3817.40,3922.60,0.80,9.15
504,3710.00,3837.95,3939.20,28.30,8.73
505,3717.00,3843.50,3944.70,23.15,8.78
506,3723.00,3847.25,3948.45,28.60,8.87
507,3742.00,3854.50,3960.00,0.60,9.17
508,3746.00,3872.90,3975.30,24.50,8.72
509,3749.00,3878.30,3980.00,21.40,8.66
510,3754.00,3881.55,3986.90,15.15,8.59
511,3760.00,3888.60,3990.05,28.00,8.69
512,3764.00,3893.25,3994.50,27.60,8.68
513,3769.00,3917.55,4019.50,59.70,7.98
514,3791.00,3923.20,4024.50,28.20,8.57
515,3794.00,3926.75,4028.00,23.25,8.55
516,3801.00,3931.20,4032.45,26.20,8.64
517,3806.00,3936.40,4037.60,26.70,8.64
518,3812.00,3943.80,4049.35,23.20,8.43
519,3816.00,3961.50,4063.45,47.40,8.08
520,3836.00,3965.90,4067.30,19.60,8.65
521,3842.00,3972.90,4074.20,27.20,8.61
522,3846.00,3978.80,4080.00,26.05,8.55
523,3853.00,3983.50,4084.70,29.30,8.63
524,3874.00,4005.20,4107.40,25.70,8.57
525,3877.00,4010.20,4111.40,29.70,8.53
526,3881.00,4016.90,4118.10,24.80,8.44
527,3888.00,4022.75,4123.95,24.90,8.48
528,3894.00,4028.00,4129.25,21.50,8.50
529,3897.00,4031.30,4136.80,26.70,8.34
530,3917.00,4036.20,4141.45,0.60,8.91
531,3921.00,4050.25,4151.85,16.70,8.66
532,3927.00,4060.00,4161.20,29.70,8.54
533,3933.00,4066.65,4167.85,23.60,8.52
534,3938.00,4069.85,4171.10,19.40,8.58
535,3945.00,4073.65,4179.20,32.10,8.54
536,3963.00,4077.95,4183.20,0.00,9.08
537,3966.00,4083.20,4187.65,0.00,9.02
538,3969.00,4094.45,4195.95,8.90,8.81
539,3973.00,4101.00,4202.20,24.50,8.73
540,3981.00,4104.60,4205.85,16.70,8.89
541,3986.00,4111.15,4212.40,27.70,8.83
542,4006.00,4117.75,4223.30,0.40,9.20
543,4009.00,4122.45,4227.80,0.30,9.14
544,4014.00,4128.75,4233.75,0.90,9.10
545,4021.00,4147.20,4248.45,25.00,8.79
546,4026.00,4153.85,4255.10,20.40,8.73
547,4032.00,4158.90,4260.15,29.70,8.77
548,4051.00,4163.30,4268.80,0.00,9.18
549,4056.00,4169.40,4274.60,0.80,9.15
550,4062.00,4189.95,4291.20,28.30,8.73
551,4069.00,4195.50,4296.70,23.15,8.78
552,4075.00,4199.25,4300.45,28.60,8.87
553,4094.00,4206.50,4312.00,0.60,9.17
554,4098.00,4224.90,4327.30,24.50,8.72
555,4101.00,4230.30,4332.00,21.40,8.66
556,4106.00,4233.55,4338.90,15.15,8.59
557,4112.00,4240.60,4342.05,28.00,8.69
558,4116.00,4245.25,4346.50,27.60,8.68
559,4121.00,4269.55,4371.50,59.70,7.98
560,4143.00,4275.20,4376.50,28.20,8.57
561,4146.00,4278.75,4380.00,23.25,8.55
562,4153.00,4283.20,4384.45,26.20,8.64
563,4158.00,4288.40,4389.60,26.70,8.64
564,4164.00,4295.80,4401.35,23.20,8.43
565,4168.00,4313.50,4415.45,47.40,8.08
566,4188.00,4317.90,4419.30,19.60,8.65
567,4194.00,4324.90,4426.20,27.20,8.61
568,4198.00,4330.80,4432.00,26.05,8.55
569,4205.00,4335.50,4436.70,29.30,8.63
570,4226.00,4357.20,4459.40,25.70,8.57
571,4229.00,4362.20,4463.40,29.70,8.53
572,4233.00,4368.90,4470.10,24.80,8.44
573,4240.00,4374.75,4475.95,24.90,8.48
574,4246.00,4380.00,4481.25,21.50,8.50
575,4249.00,4383.30,4488.80,26.70,8.34
576,4269.00,4388.20,4493.45,0.60,8.91
577,4273.00,4402.25,4503.85,16.70,8.66
578,4279.00,4412.00,4513.20,29.70,8.54
579,4285.00,4418.65,4519.85,23.60,8.52
580,4290.00,4421.85,4523.10,19.40,8.58
581,4297.00,4425.65,4531.20,32.10,8.54
582,4315.00,4429.95,4535.20,0.00,9.08
583,4318.00,4435.20,4539.65,0.00,9.02
584,4321.00,4446.45,4547.95,8.90,8.81
585,4325.00,4453.00,4554.20,24.50,8.73
586,4333.00,4456.60,4557.85,16.70,8.89
587,4338.00,4463.15,4564.40,27.70,8.83
588,4358.00,4469.75,4575.30,0.40,9.20
589,4361.00,4474.45,4579.80,0.30,9.14
590,4366.00,4480.75,4585.75,0.90,9.10
591,4373.00,4499.20,4600.45,25.00,8.79
592,4378.00,4505.85,4607.10,20.40,8.73
593,4384.00,4510.90,4612.15,29.70,8.77
594,4403.00,4515.30,4620.80,0.00,9.18
595,4408.00,4521.40,4626.60,0.80,9.15
596,4414.00,4541.95,4643.20,28.30,8.73
597,4421.00,4547.50,4648.70,23.15,8.78
598,4427.00,4551.25,4652.45,28.60,8.87
599,4446.00,4558.50,4664.00,0.60,9.17
600,4450.00,4576.90,4679.30,24.50,8.72
601,4453.00,4582.30,4684.00,21.40,8.66
602,4458.00,4585.55,4690.90,15.15,8.59
603,4464.00,4592.60,4694.05,28.00,8.69
604,4468.00,4597.25,4698.50,27.60,8.68
605,4473.00,4621.55,4723.50,59.70,7.98
606,4495.00,4627.20,4728.50,28.20,8.57
607,4498.00,4630.75,4732.00,23.25,8.55
608,4505.00,4635.20,4736.45,26.20,8.64
609,4510.00,4640.40,4741.60,26.70,8.64
610,4516.00,4647.80,4753.35,23.20,8.43
611,4520.00,4665.50,4767.45,47.40,8.08
612,4540.00,4669.90,4771.30,19.60,8.65
613,4546.00,4676.90,4778.20,27.20,8.61
614,4550.00,4682.80,4784.00,26.05,8.55
615,4557.00,4687.50,4788.70,29.30,8.63
616,4578.00,4709.20,4811.40,25.70,8.57
617,4581.00,4714.20,4815.40,29.70,8.53
618,4585.00,4720.90,4822.10,24.80,8.44
619,4592.00,4726.75,4827.95,24.90,8.48
620,4598.00,4732.00,4833.25,21.50,8.50
621,4601.00,4735.30,4840.80,26.70,8.34
622,4621.00,4740.20,4845.45,0.60,8.91
623,4625.00,4754.25,4855.85,16.70,8.66
624,4631.00,4764.00,4865.20,29.70,8.54
625,4637.00,4770.65,4871.85,23.60,8.52
626,4642.00,4773.85,4875.10,19.40,8.58
627,4649.00,4777.65,4883.20,32.10,8.54
628,4667.00,4781.95,4887.20,0.00,9.08
629,4670.00,4787.20,4891.65,0.00,9.02
630,4673.00,4798.45,4899.95,8.90,8.81
631,4677.00,4805.00,4906.20,24.50,8.73
632,4685.00,4808.60,4909.85,16.70,8.89
633,4690.00,4815.15,4916.40,27.70,8.83
634,4710.00,4821.75,4927.30,0.40,9.20
635,4713.00,4826.45,4931.80,0.30,9.14
636,4718.00,4832.75,4937.75,0.90,9.10
637,4725.00,4851.20,4952.45,25.00,8.79
638,4730.00,4857.85,4959.10,20.40,8.73
639,4736.00,4862.90,4964.15,29.70,8.77
640,4755.00,4867.30,4972.80,0.00,9.18
641,4760.00,4873.40,4978.60,0.80,9.15
642,4766.00,4893.95,4995.20,28.30,8.73
643,4773.00,4899.50,5000.70,23.15,8.78
644,4779.00,4903.25,5004.45,28.60,8.87
645,4798.00,4910.50,5016.00,0.60,9.17
646,4802.00,4928.90,5031.30,24.50,8.72
647,4805.00,4934.30,5036.00,21.40,8.66
648,4810.00,4937.55,5042.90,15.15,8.59
649,4816.00,4944.60,5046.05,28.00,8.69
650,4820.00,4949.25,5050.50,27.60,8.68
651,4825.00,4973.55,5075.50,59.70,7.98
652,4847.00,4979.20,5080.50,28.20,8.57
653,4850.00,4982.75,5084.00,23.25,8.55
654,4857.00,4987.20,5088.45,26.20,8.64
655,4862.00,4992.40,5093.60,26.70,8.64
656,4868.00,4999.80,5105.35,23.20,8.43
657,4872.00,5017.50,5119.45,47.40,8.08
658,4892.00,5021.90,5123.30,19.60,8.65
659,4898.00,5028.90,5130.20,27.20,8.61
660,4902.00,5034.80,5136.00,26.05,8.55
661,4909.00,5039.50,5140.70,29.30,8.63
662,4930.00,5061.20,5163.40,25.70,8.57
663,4933.00,5066.20,5167.40,29.70,8.53
664,4937.00,5072.90,5174.10,24.80,8.44
665,4944.00,5078.75,5179.95,24.90,8.48
666,4950.00,5084.00,5185.25,21.50,8.50
667,4953.00,5087.30,5192.80,26.70,8.34
668,4973.00,5092.20,5197.45,0.60,8.91
669,4977.00,5106.25,5207.85,16.70,8.66
670,4983.00,5116.00,5217.20,29.70,8.54
671,4989.00,5122.65,5223.85,23.60,8.52
672,4994.00,5125.85,5227.10,19.40,8.58
673,5001.00,5129.65,5235.20,32.10,8.54
674,5019.00,5133.95,5239.20,0.00,9.08
675,5022.00,5139.20,5243.65,0.00,9.02
676,5025.00,5150.45,5251.95,8.90,8.81
677,5029.00,5157.00,5258.20,24.50,8.73
678,5037.00,5160.60,5261.85,16.70,8.89
679,5042.00,5167.15,5268.40,27.70,8.83
680,5062.00,5173.75,5279.30,0.40,9.20
681,5065.00,5178.45,5283.80,0.30,9.14
682,5070.00,5184.75,5289.75,0.90,9.10
683,5077.00,5203.20,5304.45,25.00,8.79
684,5082.00,5209.85,5311.10,20.40,8.73
685,5088.00,5214.90,5316.15,29.70,8.77
686,5107.00,5219.30,5324.80,0.00,9.18
687,5112.00,5225.40,5330.60,0.80,9.15
688,5118.00,5245.95,5347.20,28.30,8.73
689,5125.00,5251.50,5352.70,23.15,8.78
690,5131.00,5255.25,5356.45,28.60,8.87
691,5150.00,5262.50,5368.00,0.60,9.17
692,5154.00,5280.90,5383.30,24.50,8.72
693,5157.00,5286.30,5388.00,21.40,8.66
694,5162.00,5289.55,5394.90,15.15,8.59
695,5168.00,5296.60,5398.05,28.00,8.69
696,5172.00,5301.25,5402.50,27.60,8.68
697,5177.00,5325.55,5427.50,59.70,7.98
698,5199.00,5331.20,5432.50,28.20,8.57
699,5202.00,5334.75,5436.00,23.25,8.55
700,5209.00,5339.20,5440.45,26.20,8.64
701,5214.00,5344.40,5445.60,26.70,8.64
702,5220.00,5351.80,5457.35,23.20,8.43
703,5224.00,5369.50,5471.45,47.40,8.08
704,5244.00,5373.90,5475.30,19.60,8.65
705,5250.00,5380.90,5482.20,27.20,8.61
706,5254.00,5386.80,5488.00,26.05,8.55
707,5261.00,5391.50,5492.70,29.30,8.63
708,5282.00,5413.20,5515.40,25.70,8.57
709,5285.00,5418.20,5519.40,29.70,8.53
710,5289.00,5424.90,5526.10,24.80,8.44
711,5296.00,5430.75,5531.95,24.90,8.48
712,5302.00,5436.00,5537.25,21.50,8.50
713,5305.00,5439.30,5544.80,26.70,8.34
714,5325.00,5444.20,5549.45,0.60,8.91
715,5329.00,5458.25,5559.85,16.70,8.66
716,5335.00,5468.00,5569.20,29.70,8.54
717,5341.00,5474.65,5575.85,23.60,8.52
718,5346.00,5477.85,5579.10,19.40,8.58
719,5353.00,5481.65,5587.20,32.10,8.54
720,5371.00,5485.95,5591.20,0.00,9.08
721,5374.00,5491.20,5595.65,0.00,9.02
722,5377.00,5502.45,5603.95,8.90,8.81
723,5381.00,5509.00,5610.20,24.50,8.73
724,5389.00,5512.60,5613.85,16.70,8.89
725,5394.00,5519.15,5620.40,27.70,8.83
726,5414.00,5525.75,5631.30,0.40,9.20
727,5417.00,5530.45,5635.80,0.30,9.14
728,5422.00,5536.75,5641.75,0.90,9.10
729,5429.00,5555.20,5656.45,25.00,8.79
730,5434.00,5561.85,5663.10,20.40,8.73
731,5440.00,5566.90,5668.15,29.70,8.77
732,5459.00,5571.30,5676.80,0.00,9.18
733,5464.00,5577.40,5682.60,0.80,9.15
734,5470.00,5597.95,5699.20,28.30,8.73
735,5477.00,5603.50,5704.70,23.15,8.78
736,5483.00,5607.25,5708.45,28.60,8.87
737,5502.00,5614.50,5720.00,0.60,9.17
738,5506.00,5632.90,5735.30,24.50,8.72
739,5509.00,5638.30,5740.00,21.40,8.66
740,5514.00,5641.55,5746.90,15.15,8.59
741,5520.00,5648.60,5750.05,28.00,8.69
742,5524.00,5653.25,5754.50,27.60,8.68
743,5529.00,5677.55,5779.50,59.70,7.98
744,5551.00,5683.20,5784.50,28.20,8.57
745,5554.00,5686.75,5788.00,23.25,8.55
746,5561.00,5691.20,5792.45,26.20,8.64
747,5566.00,5696.40,5797.60,26.70,8.64
748,5572.00,5703.80,5809.35,23.20,8.43
749,5576.00,5721.50,5823.45,47.40,8.08
750,5596.00,5725.90,5827.30,19.60,8.65
751,5602.00,5732.90,5834.20,27.20,8.61
752,5606.00,5738.80,5840.00,26.05,8.55
753,5613.00,5743.50,5844.70,29.30,8.63
754,5634.00,5765.20,5867.40,25.70,8.57
755,5637.00,5770.20,5871.40,29.70,8.53
756,5641.00,5776.90,5878.10,24.80,8.44
757,5648.00,5782.75,5883.95,24.90,8.48
758,5654.00,5788.00,5889.25,21.50,8.50
759,5657.00,5791.30,5896.80,26.70,8.34
760,5677.00,5796.20,5901.45,0.60,8.91
761,5681.00,5810.25,5911.85,16.70,8.66
762,5687.00,5820.00,5921.20,29.70,8.54
763,5693.00,5826.65,5927.85,23.60,8.52
764,5698.00,5829.85,5931.10,19.40,8.58
765,5705.00,5833.65,5939.20,32.10,8.54
766,5723.00,5837.95,5943.20,0.00,9.08
767,5726.00,5843.20,5947.65,0.00,9.02
768,5729.00,5854.45,5955.95,8.90,8.81
769,5733.00,5861.00,5962.20,24.50,8.73
770,5741.00,5864.60,5965.85,16.70,8.89
771,5746.00,5871.15,5972.40,27.70,8.83
772,5766.00,5877.75,5983.30,0.40,9.20
773,5769.00,5882.45,5987.80,0.30,9.14
774,5774.00,5888.75,5993.75,0.90,9.10
775,5781.00,5907.20,6008.45,25.00,8.79
776,5786.00,5913.85,6015.10,20.40,8.73
777,5792.00,5918.90,6020.15,29.70,8.77
778,5811.00,5923.30,6028.80,0.00,9.18
779,5816.00,5929.40,6034.60,0.80,9.15
780,5822.00,5949.95,6051.20,28.30,8.73
781,5829.00,5955.50,6056.70,23.15,8.78
782,5835.00,5959.25,6060.45,28.60,8.87
783,5854.00,5966.50,6072.00,0.60,9.17
784,5858.00,5984.90,6087.30,24.50,8.72
785,5861.00,5990.30,6092.00,21.40,8.66
786,5866.00,5993.55,6098.90,15.15,8.59
787,5872.00,6000.60,6102.05,28.00,8.69
788,5876.00,6005.25,6106.50,27.60,8.68
789,5881.00,6029.55,6131.50,59.70,7.98
790,5903.00,6035.20,6136.50,28.20,8.57
791,5906.00,6038.75,6140.00,23.25,8.55
792,5913.00,6043.20,6144.45,26.20,8.64
793,5918.00,6048.40,6149.60,26.70,8.64
794,5924.00,6055.80,6161.35,23.20,8.43
795,5928.00,6073.50,6175.45,47.40,8.08
796,5948.00,6077.90,6179.30,19.60,8.65
797,5954.00,6084.90,6186.20,27.20,8.61
798,5958.00,6090.80,6192.00,26.05,8.55
799,5965.00,6095.50,6196.70,29.30,8.63
800,5986.00,6117.20,6219.40,25.70,8.57
801,5989.00,6122.20,6223.40,29.70,8.53
802,5993.00,6128.90,6230.10,24.80,8.44
803,6000.00,6134.75,6235.95,24.90,8.48
804,6006.00,6140.00,6241.25,21.50,8.50
805,6009.00,6143.30,6248.80,26.70,8.34
806,6029.00,6148.20,6253.45,0.60,8.91
807,6033.00,6162.25,6263.85,16.70,8.66
808,6039.00,6172.00,6273.20,29.70,8.54
809,6045.00,6178.65,6279.85,23.60,8.52
810,6050.00,6181.85,6283.10,19.40,8.58
811,6057.00,6185.65,6291.20,32.10,8.54
812,6075.00,6189.95,6295.20,0.00,9.08
813,6078.00,6195.20,6299.65,0.00,9.02
814,6081.00,6206.45,6307.95,8.90,8.81
815,6085.00,6213.00,6314.20,24.50,8.73
816,6093.00,6216.60,6317.85,16.70,8.89
817,6098.00,6223.15,6324.40,27.70,8.83
818,6118.00,6229.75,6335.30,0.40,9.20
819,6121.00,6234.45,6339.80,0.30,9.14
820,6126.00,6240.75,6345.75,0.90,9.10
821,6133.00,6259.20,6360.45,25.00,8.79
822,6138.00,6265.85,6367.10,20.40,8.73
823,6144.00,6270.90,6372.15,29.70,8.77
824,6163.00,6275.30,6380.80,0.00,9.18
825,6168.00,6281.40,6386.60,0.80,9.15
826,6174.00,6301.95,6403.20,28.30,8.73
827,6181.00,6307.50,6408.70,23.15,8.78
828,6187.00,6311.25,6412.45,28.60,8.87
829,6206.00,6318.50,6424.00,0.60,9.17
830,6210.00,6336.90,6439.30,24.50,8.72
831,6213.00,6342.30,6444.00,21.40,8.66
832,6218.00,6345.55,6450.90,15.15,8.59
833,6224.00,6352.60,6454.05,28.00,8.69
834,6228.00,6357.25,6458.50,27.60,8.68
835,6233.00,6381.55,6483.50,59.70,7.98
836,6255.00,6387.20,6488.50,28.20,8.57
837,6258.00,6390.75,6492.00,23.25,8.55
838,6265.00,6395.20,6496.45,26.20,8.64
839,6270.00,6400.40,6501.60,26.70,8.64
840,6276.00,6407.80,6513.35,23.20,8.43
841,6280.00,6425.50,6527.45,47.40,8.08
842,6300.00,6429.90,6531.30,19.60,8.65
843,6306.00,6436.90,6538.20,27.20,8.61
844,6310.00,6442.80,6544.00,26.05,8.55
845,6317.00,6447.50,6548.70,29.30,8.63
846,6338.00,6469.20,6571.40,25.70,8.57
847,6341.00,6474.20,6575.40,29.70,8.53
848,6345.00,6480.90,6582.10,24.80,8.44
849,6352.00,6486.75,6587.95,24.90,8.48
850,6358.00,6492.00,6593.25,21.50,8.50
851,6361.00,6495.30,6600.80,26.70,8.34
852,6381.00,6500.20,6605.45,0.60,8.91
853,6385.00,6514.25,6615.85,16.70,8.66
854,6391.00,6524.00,6625.20,29.70,8.54
855,6397.00,6530.65,6631.85,23.60,8.52
856,6402.00,6533.85,6635.10,19.40,8.58
857,6409.00,6537.65,6643.20,32.10,8.54
858,6427.00,6541.95,6647.20,0.00,9.08
859,6430.00,6547.20,6651.65,0.00,9.02
860,6433.00,6558.45,6659.95,8.90,8.81
861,6437.00,6565.00,6666.20,24.50,8.73
862,6445.00,6568.60,6669.85,16.70,8.89
863,6450.00,6575.15,6676.40,27.70,8.83
864,6470.00,6581.75,6687.30,0.40,9.20
865,6473.00,6586.45,6691.80,0.30,9.14
866,6478.00,6592.75,6697.75,0.90,9.10
867,6485.00,6611.20,6712.45,25.00,8.79
868,6490.00,6617.85,6719.10,20.40,8.73
869,6496.00,6622.90,6724.15,29.70,8.77
870,6515.00,6627.30,6732.80,0.00,9.18
871,6520.00,6633.40,6738.60,0.80,9.15
872,6526.00,6653.95,6755.20,28.30,8.73
873,6533.00,6659.50,6760.70,23.15,8.78
874,6539.00,6663.25,6764.45,28.60,8.87
875,6558.00,6670.50,6776.00,0.60,9.17
876,6562.00,6688.90,6791.30,24.50,8.72
877,6565.00,6694.30,6796.00,21.40,8.66
878,6570.00,6697.55,6802.90,15.15,8.59
879,6576.00,6704.60,6806.05,28.00,8.69
880,6580.00,6709.25,6810.50,27.60,8.68
881,6585.00,6733.55,6835.50,59.70,7.98
882,6607.00,6739.20,6840.50,28.20,8.57
883,6610.00,6742.75,6844.00,23.25,8.55
884,6617.00,6747.20,6848.45,26.20,8.64
885,6622.00,6752.40,6853.60,26.70,8.64
886,6628.00,6759.80,6865.35,23.20,8.43
887,6632.00,6777.50,6879.45,47.40,8.08
888,6652.00,6781.90,6883.30,19.60,8.65
889,6658.00,6788.90,6890.20,27.20,8.61
890,6662.00,6794.80,6896.00,26.05,8.55
891,6669.00,6799.50,6900.70,29.30,8.63
892,6690.00,6821.20,6923.40,25.70,8.57
893,6693.00,6826.20,6927.40,29.70,8.53
894,6697.00,6832.90,6934.10,24.80,8.44
895,6704.00,6838.75,6939.95,24.90,8.48
896,6710.00,6844.00,6945.25,21.50,8.50
897,6713.00,6847.30,6952.80,26.70,8.34
898,6733.00,6852.20,6957.45,0.60,8.91
899,6737.00,6866.25,6967.85,16.70,8.66
900,6743.00,6876.00,6977.20,29.70,8.54
901,6749.00,6882.65,6983.85,23.60,8.52
902,6754.00,6885.85,6987.10,19.40,8.58
903,6761.00,6889.65,6995.20,32.10,8.54
904,6779.00,6893.95,6999.20,0.00,9.08
905,6782.00,6899.20,7003.65,0.00,9.02
906,6785.00,6910.45,7011.95,8.90,8.81
907,6789.00,6917.00,7018.20,24.50,8.73
908,6797.00,6920.60,7021.85,16.70,8.89
909,6802.00,6927.15,7028.40,27.70,8.83
910,6822.00,6933.75,7039.30,0.40,9.20
911,6825.00,6938.45,7043.80,0.30,9.14
912,6830.00,6944.75,7049.75,0.90,9.10
913,6837.00,6963.20,7064.45,25.00,8.79
914,6842.00,6969.85,7071.10,20.40,8.73
915,6848.00,6974.90,7076.15,29.70,8.77
916,6867.00,6979.30,7084.80,0.00,9.18
917,6872.00,6985.40,7090.60,0.80,9.15
918,6878.00,7005.95,7107.20,28.30,8.73
919,6885.00,7011.50,7112.70,23.15,8.78
920,6891.00,7015.25,7116.45,28.60,8.87
921,6910.00,7022.50,7128.00,0.60,9.17
922,6914.00,7040.90,7143.30,24.50,8.72
923,6917.00,7046.30,7148.00,21.40,8.66
924,6922.00,7049.55,7154.90,15.15,8.59
925,6928.00,7056.60,7158.05,28.00,8.69
926,6932.00,7061.25,7162.50,27.60,8.68
927,6937.00,7085.55,7187.50,59.70,7.98
928,6959.00,7091.20,7192.50,28.20,8.57
929,6962.00,7094.75,7196.00,23.25,8.55
930,6969.00,7099.20,7200.45,26.20,8.64
931,6974.00,7104.40,7205.60,26.70,8.64
932,6980.00,7111.80,7217.35,23.20,8.43
933,6984.00,7129.50,7231.45,47.40,8.08
934,7004.00,7133.90,7235.30,19.60,8.65
935,7010.00,7140.90,7242.20,27.20,8.61
936,7014.00,7146.80,7248.00,26.05,8.55
937,7021.00,7151.50,7252.70,29.30,8.63
938,7042.00,7173.20,7275.40,25.70,8.57
939,7045.00,7178.20,7279.40,29.70,8.53
940,7049.00,7184.90,7286.10,24.80,8.44
941,7056.00,7190.75,7291.95,24.90,8.48
942,7062.00,7196.00,7297.25,21.50,8.50
943,7065.00,7199.30,7304.80,26.70,8.34
944,7085.00,7204.20,7309.45,0.60,8.91
945,7089.00,7218.25,7319.85,16.70,8.66
946,7095.00,7228.00,7329.20,29.70,8.54
947,7101.00,7234.65,7335.85,23.60,8.52
948,7106.00,7237.85,7339.10,19.40,8.58
949,7113.00,7241.65,7347.20,32.10,8.54
950,7131.00,7245.95,7351.20,0.00,9.08
951,7134.00,7251.20,7355.65,0.00,9.02
952,7137.00,7262.45,7363.95,8.90,8.81
953,7141.00,7269.00,7370.20,24.50,8.73
954,7149.00,7272.60,7373.85,16.70,8.89
955,7154.00,7279.15,7380.40,27.70,8.83
956,7174.00,7285.75,7391.30,0.40,9.20
957,7177.00,7290.45,7395.80,0.30,9.14
958,7182.00,7296.75,7401.75,0.90,9.10
959,7189.00,7315.20,7416.45,25.00,8.79
960,7194.00,7321.85,7423.10,20.40,8.73
961,7200.00,7326.90,7428.15,29.70,8.77
962,7219.00,7331.30,7436.80,0.00,9.18
963,7224.00,7337.40,7442.60,0.80,9.15
964,7230.00,7357.95,7459.20,28.30,8.73
965,7237.00,7363.50,7464.70,23.15,8.78
966,7243.00,7367.25,7468.45,28.60,8.87
967,7262.00,7374.50,7480.00,0.60,9.17
968,7266.00,7392.90,7495.30,24.50,8.72
969,7269.00,7398.30,7500.00,21.40,8.66
970,7274.00,7401.55,7506.90,15.15,8.59
971,7280.00,7408.60,7510.05,28.00,8.69
972,7284.00,7413.25,7514.50,27.60,8.68
973,7289.00,7437.55,7539.50,59.70,7.98
974,7311.00,7443.20,7544.50,28.20,8.57
975,7314.00,7446.75,7548.00,23.25,8.55
976,7321.00,7451.20,7552.45,26.20,8.64
977,7326.00,7456.40,7557.60,26.70,8.64
978,7332.00,7463.80,7569.35,23.20,8.43
979,7336.00,7481.50,7583.45,47.40,8.08
980,7356.00,7485.90,7587.30,19.60,8.65
981,7362.00,7492.90,7594.20,27.20,8.61
982,7366.00,7498.80,7600.00,26.05,8.55
983,7373.00,7503.50,7604.70,29.30,8.63
984,7394.00,7525.20,7627.40,25.70,8.57
985,7397.00,7530.20,7631.40,29.70,8.53
986,7401.00,7536.90,7638.10,24.80,8.44
987,7408.00,7542.75,7643.95,24.90,8.48
988,7414.00,7548.00,7649.25,21.50,8.50
989,7417.00,7551.30,7656.80,26.70,8.34
990,7437.00,7556.20,7661.45,0.60,8.91
991,7441.00,7570.25,7671.85,16.70,8.66
992,7447.00,7580.00,7681.20,29.70,8.54
993,7453.00,7586.65,7687.85,23.60,8.52
994,7458.00,7589.85,7691.10,19.40,8.58
995,7465.00,7593.65,7699.20,32.10,8.54
996,7483.00,7597.95,7703.20,0.00,9.08
997,7486.00,7603.20,7707.65,0.00,9.02
998,7489.00,7614.45,7715.95,8.90,8.81
999,7493.00,7621.00,7722.20,24.50,8.73
1000,7501.00,7624.60,7725.85,16.70,8.89
1001,7506.00,7631.15,7732.40,27.70,8.83
1002,7526.00,7637.75,7743.30,0.40,9.20
1003,7529.00,7642.45,7747.80,0.30,9.14
1004,7534.00,7648.75,7753.75,0.90,9.10
1005,7541.00,7667.20,7768.45,25.00,8.79
1006,7546.00,7673.85,7775.10,20.40,8.73
1007,7552.00,7678.90,7780.15,29.70,8.77
1008,7571.00,7683.30,7788.80,0.00,9.18
1009,7576.00,7689.40,7794.60,0.80,9.15
1010,7582.00,7709.95,7811.20,28.30,8.73
1011,7589.00,7715.50,7816.70,23.15,8.78
1012,7595.00,7719.25,7820.45,28.60,8.87
1013,7614.00,7726.50,7832.00,0.60,9.17
1014,7618.00,7744.90,7847.30,24.50,8.72
1015,7621.00,7750.30,7852.00,21.40,8.66
1016,7626.00,7753.55,7858.90,15.15,8.59
1017,7632.00,7760.60,7862.05,28.00,8.69
1018,7636.00,7765.25,7866.50,27.60,8.68
1019,7641.00,7789.55,7891.50,59.70,7.98
1020,7663.00,7795.20,7896.50,28.20,8.57
1021,7666.00,7798.75,7900.00,23.25,8.55
1022,7673.00,7803.20,7904.45,26.20,8.64
1023,7678.00,7808.40,7909.60,26.70,8.64
1024,7684.00,7815.80,7921.35,23.20,8.43
1025,7688.00,7833.50,7935.45,47.40,8.08
1026,7708.00,7837.90,7939.30,19.60,8.65
1027,7714.00,7844.90,7946.20,27.20,8.61
1028,7718.00,7850.80,7952.00,26.05,8.55
1029,7725.00,7855.50,7956.70,29.30,8.63
1030,7746.00,7877.20,7979.40,25.70,8.57
1031,7749.00,7882.20,7983.40,29.70,8.53
1032,7753.00,7888.90,7990.10,24.80,8.44
1033,7760.00,7894.75,7995.95,24.90,8.48
1034,7766.00,7900.00,8001.25,21.50,8.50
1035,7769.00,7903.30,8008.80,26.70,8.34
1036,7789.00,7908.20,8013.45,0.60,8.91
1037,7793.00,7922.25,8023.85,16.70,8.66
1038,7799.00,7932.00,8033.20,29.70,8.54
