ID,Entrada,Semaforo,Salida,Detenido,VelProm
# ESTADISTICAS_GENERALES
TiempoTotal,37703.05
VehiculosCreados,5000
VehiculosCompletados,5000
CiclosSemaforo,856
TiempoPromedio,219.59
VelocidadPromedio,9.12
TiempoDetenidoPromedio,13.78
Eficiencia,91.2
# DATOS_VEHICULOS
ID,Entrada,Semaforo,Salida,Detenido,VelProm
528,3985.00,4011.30,4208.75,25.80,8.94
529,3988.00,4014.80,4212.20,25.40,8.92
530,4006.00,4021.10,4218.50,3.10,9.41
531,4013.00,4025.55,4223.00,0.00,9.52
532,4018.00,4032.50,4234.00,0.80,9.26
533,4024.00,4048.90,4247.50,17.70,8.95
534,4028.00,4054.35,4251.75,30.10,8.94
535,4050.00,4061.30,4258.75,0.00,9.58
536,4053.00,4066.95,4264.35,0.00,9.46
537,4056.00,4070.85,4268.25,1.10,9.42
538,4064.00,4075.05,4276.70,0.00,9.40
539,4071.00,4094.20,4292.00,24.20,9.05
540,4074.00,4099.90,4297.40,22.70,8.95
541,4077.00,4103.15,4300.55,29.90,8.95
542,4095.00,4108.15,4305.55,0.00,9.50
543,4099.00,4111.50,4308.90,2.50,9.53
544,4107.00,4118.55,4320.00,0.00,9.39
545,4110.00,4137.05,4335.55,21.90,8.87
546,4114.00,4142.60,4340.25,20.60,8.84
547,4122.00,4147.35,4344.75,27.90,8.98
548,4139.00,4153.35,4350.80,0.00,9.44
549,4142.00,4158.15,4355.55,0.50,9.37
550,4148.00,4162.10,4363.80,0.30,9.27
551,4155.00,4183.40,4380.85,31.30,8.86
552,4161.00,4187.30,4384.75,25.80,8.94
553,4164.00,4190.80,4388.20,25.40,8.92
554,4182.00,4197.10,4394.50,3.10,9.41
555,4189.00,4201.55,4399.00,0.00,9.52
556,4194.00,4208.50,4410.00,0.80,9.26
557,4200.00,4224.90,4423.50,17.70,8.95
558,4204.00,4230.35,4427.75,30.10,8.94
559,4226.00,4237.30,4434.75,0.00,9.58
560,4229.00,4242.95,4440.35,0.00,9.46
561,4232.00,4246.85,4444.25,1.10,9.42
562,4240.00,4251.05,4452.70,0.00,9.40
563,4247.00,4270.20,4468.00,24.20,9.05
564,4250.00,4275.90,4473.40,22.70,8.95
565,4253.00,4279.15,4476.55,29.90,8.95
566,4271.00,4284.15,4481.55,0.00,9.50
567,4275.00,4287.50,4484.90,2.50,9.53
568,4283.00,4294.55,4496.00,0.00,9.39
569,4286.00,4313.05,4511.55,21.90,8.87
570,4290.00,4318.60,4516.25,20.60,8.84
571,4298.00,4323.35,4520.75,27.90,8.98
572,4315.00,4329.35,4526.80,0.00,9.44
573,4318.00,4334.15,4531.55,0.50,9.37
574,4324.00,4338.10,4539.80,0.30,9.27
575,4331.00,4359.40,4556.85,31.30,8.86
576,4337.00,4363.30,4560.75,25.80,8.94
577,4340.00,4366.80,4564.20,25.40,8.92
578,4358.00,4373.10,4570.50,3.10,9.41
579,4365.00,4377.55,4575.00,0.00,9.52
580,4370.00,4384.50,4586.00,0.80,9.26
581,4376.00,4400.90,4599.50,17.70,8.95
582,4380.00,4406.35,4603.75,30.10,8.94
583,4402.00,4413.30,4610.75,0.00,9.58
584,4405.00,4418.95,4616.35,0.00,9.46
585,4408.00,4422.85,4620.25,1.10,9.42
586,4416.00,4427.05,4628.70,0.00,9.40
587,4423.00,4446.20,4644.00,24.20,9.05
588,4426.00,4451.90,4649.40,22.70,8.95
589,4429.00,4455.15,4652.55,29.90,8.95
590,4447.00,4460.15,4657.55,0.00,9.50
591,4451.00,4463.50,4660.90,2.50,9.53
592,4459.00,4470.55,4672.00,0.00,9.39
593,4462.00,4489.05,4687.55,21.90,8.87
594,4466.00,4494.60,4692.25,20.60,8.84
595,4474.00,4499.35,4696.75,27.90,8.98
596,4491.00,4505.35,4702.80,0.00,9.44
597,4494.00,4510.15,4707.55,0.50,9.37
598,4500.00,4514.10,4715.80,0.30,9.27
599,4507.00,4535.40,4732.85,31.30,8.86
600,4513.00,4539.30,4736.75,25.80,8.94
601,4516.00,4542.80,4740.20,25.40,8.92
602,4534.00,4549.10,4746.50,3.10,9.41
603,4541.00,4553.55,4751.00,0.00,9.52
604,4546.00,4560.50,4762.00,0.80,9.26
605,4552.00,4576.90,4775.50,17.70,8.95
606,4556.00,4582.35,4779.75,30.10,8.94
607,4578.00,4589.30,4786.75,0.00,9.58
608,4581.00,4594.95,4792.35,0.00,9.46
609,4584.00,4598.85,4796.25,1.10,9.42
610,4592.00,4603.05,4804.70,0.00,9.40
611,4599.00,4622.20,4820.00,24.20,9.05
612,4602.00,4627.90,4825.40,22.70,8.95
613,4605.00,4631.15,4828.55,29.90,8.95
614,4623.00,4636.15,4833.55,0.00,9.50
615,4627.00,4639.50,4836.90,2.50,9.53
616,4635.00,4646.55,4848.00,0.00,9.39
617,4638.00,4665.05,4863.55,21.90,8.87
618,4642.00,4670.60,4868.25,20.60,8.84
619,4650.00,4675.35,4872.75,27.90,8.98
620,4667.00,4681.35,4878.80,0.00,9.44
621,4670.00,4686.15,4883.55,0.50,9.37
622,4676.00,4690.10,4891.80,0.30,9.27
623,4683.00,4711.40,4908.85,31.30,8.86
624,4689.00,4715.30,4912.75,25.80,8.94
625,4692.00,4718.80,4916.20,25.40,8.92
626,4710.00,4725.10,4922.50,3.10,9.41
627,4717.00,4729.55,4927.00,0.00,9.52
628,4722.00,4736.50,4938.00,0.80,9.26
629,4728.00,4752.90,4951.50,17.70,8.95
630,4732.00,4758.35,4955.75,30.10,8.94
631,4754.00,4765.30,4962.75,0.00,9.58
632,4757.00,4770.95,4968.35,0.00,9.46
633,4760.00,4774.85,4972.25,1.10,9.42
634,4768.00,4779.05,4980.70,0.00,9.40
635,4775.00,4798.20,4996.00,24.20,9.05
636,4778.00,4803.90,5001.40,22.70,8.95
637,4781.00,4807.15,5004.55,29.90,8.95
638,4799.00,4812.15,5009.55,0.00,9.50
639,4803.00,4815.50,5012.90,2.50,9.53
640,4811.00,4822.55,5024.00,0.00,9.39
641,4814.00,4841.05,5039.55,21.90,8.87
642,4818.00,4846.60,5044.25,20.60,8.84
643,4826.00,4851.35,5048.75,27.90,8.98
644,4843.00,4857.35,5054.80,0.00,9.44
645,4846.00,4862.15,5059.55,0.50,9.37
646,4852.00,4866.10,5067.80,0.30,9.27
647,4859.00,4887.40,5084.85,31.30,8.86
648,4865.00,4891.30,5088.75,25.80,8.94
649,4868.00,4894.80,5092.20,25.40,8.92
650,4886.00,4901.10,5098.50,3.10,9.41
651,4893.00,4905.55,5103.00,0.00,9.52
652,4898.00,4912.50,5114.00,0.80,9.26
653,4904.00,4928.90,5127.50,17.70,8.95
654,4908.00,4934.35,5131.75,30.10,8.94
655,4930.00,4941.30,5138.75,0.00,9.58
656,4933.00,4946.95,5144.35,0.00,9.46
657,4936.00,4950.85,5148.25,1.10,9.42
658,4944.00,4955.05,5156.70,0.00,9.40
659,4951.00,4974.20,5172.00,24.20,9.05
660,4954.00,4979.90,5177.40,22.70,8.95
661,4957.00,4983.15,5180.55,29.90,8.95
662,4975.00,4988.15,5185.55,0.00,9.50
663,4979.00,4991.50,5188.90,2.50,9.53
664,4987.00,4998.55,5200.00,0.00,9.39
665,4990.00,5017.05,5215.55,21.90,8.87
666,4994.00,5022.60,5220.25,20.60,8.84
667,5002.00,5027.35,5224.75,27.90,8.98
668,5019.00,5033.35,5230.80,0.00,9.44
669,5022.00,5038.15,5235.55,0.50,9.37
670,5028.00,5042.10,5243.80,0.30,9.27
671,5035.00,5063.40,5260.85,31.30,8.86
672,5041.00,5067.30,5264.75,25.80,8.94
673,5044.00,5070.80,5268.20,25.40,8.92
674,5062.00,5077.10,5274.50,3.10,9.41
675,5069.00,5081.55,5279.00,0.00,9.52
676,5074.00,5088.50,5290.00,0.80,9.26
677,5080.00,5104.90,5303.50,17.70,8.95
678,5084.00,5110.35,5307.75,30.10,8.94
679,5106.00,5117.30,5314.75,0.00,9.58
680,5109.00,5122.95,5320.35,0.00,9.46
681,5112.00,5126.85,5324.25,1.10,9.42
682,5120.00,5131.05,5332.70,0.00,9.40
683,5127.00,5150.20,5348.00,24.20,9.05
684,5130.00,5155.90,5353.40,22.70,8.95
685,5133.00,5159.15,5356.55,29.90,8.95
686,5151.00,5164.15,5361.55,0.00,9.50
687,5155.00,5167.50,5364.90,2.50,9.53
688,5163.00,5174.55,5376.00,0.00,9.39
689,5166.00,5193.05,5391.55,21.90,8.87
690,5170.00,5198.60,5396.25,20.60,8.84
691,5178.00,5203.35,5400.75,27.90,8.98
692,5195.00,5209.35,5406.80,0.00,9.44
693,5198.00,5214.15,5411.55,0.50,9.37
694,5204.00,5218.10,5419.80,0.30,9.27
695,5211.00,5239.40,5436.85,31.30,8.86
696,5217.00,5243.30,5440.75,25.80,8.94
697,5220.00,5246.80,5444.20,25.40,8.92
698,5238.00,5253.10,5450.50,3.10,9.41
699,5245.00,5257.55,5455.00,0.00,9.52
700,5250.00,5264.50,5466.00,0.80,9.26
701,5256.00,5280.90,5479.50,17.70,8.95
702,5260.00,5286.35,5483.75,30.10,8.94
703,5282.00,5293.30,5490.75,0.00,9.58
704,5285.00,5298.95,5496.35,0.00,9.46
705,5288.00,5302.85,5500.25,1.10,9.42
706,5296.00,5307.05,5508.70,0.00,9.40
707,5303.00,5326.20,5524.00,24.20,9.05
708,5306.00,5331.90,5529.40,22.70,8.95
709,5309.00,5335.15,5532.55,29.90,8.95
710,5327.00,5340.15,5537.55,0.00,9.50
711,5331.00,5343.50,5540.90,2.50,9.53
712,5339.00,5350.55,5552.00,0.00,9.39
713,5342.00,5369.05,5567.55,21.90,8.87
714,5346.00,5374.60,5572.25,20.60,8.84
715,5354.00,5379.35,5576.75,27.90,8.98
716,5371.00,5385.35,5582.80,0.00,9.44
717,5374.00,5390.15,5587.55,0.50,9.37
718,5380.00,5394.10,5595.80,0.30,9.27
719,5387.00,5415.40,5612.85,31.30,8.86
720,5393.00,5419.30,5616.75,25.80,8.94
721,5396.00,5422.80,5620.20,25.40,8.92
722,5414.00,5429.10,5626.50,3.10,9.41
723,5421.00,5433.55,5631.00,0.00,9.52
724,5426.00,5440.50,5642.00,0.80,9.26
725,5432.00,5456.90,5655.50,17.70,8.95
726,5436.00,5462.35,5659.75,30.10,8.94
727,5458.00,5469.30,5666.75,0.00,9.58
728,5461.00,5474.95,5672.35,0.00,9.46
729,5464.00,5478.85,5676.25,1.10,9.42
730,5472.00,5483.05,5684.70,0.00,9.40
731,5479.00,5502.20,5700.00,24.20,9.05
732,5482.00,5507.90,5705.40,22.70,8.95
733,5485.00,5511.15,5708.55,29.90,8.95
734,5503.00,5516.15,5713.55,0.00,9.50
735,5507.00,5519.50,5716.90,2.50,9.53
736,5515.00,5526.55,5728.00,0.00,9.39
737,5518.00,5545.05,5743.55,21.90,8.87
738,5522.00,5550.60,5748.25,20.60,8.84
739,5530.00,5555.35,5752.75,27.90,8.98
740,5547.00,5561.35,5758.80,0.00,9.44
741,5550.00,5566.15,5763.55,0.50,9.37
742,5556.00,5570.10,5771.80,0.30,9.27
743,5563.00,5591.40,5788.85,31.30,8.86
744,5569.00,5595.30,5792.75,25.80,8.94
745,5572.00,5598.80,5796.20,25.40,8.92
746,5590.00,5605.10,5802.50,3.10,9.41
747,5597.00,5609.55,5807.00,0.00,9.52
748,5602.00,5616.50,5818.00,0.80,9.26
749,5608.00,5632.90,5831.50,17.70,8.95
750,5612.00,5638.35,5835.75,30.10,8.94
751,5634.00,5645.30,5842.75,0.00,9.58
752,5637.00,5650.95,5848.35,0.00,9.46
753,5640.00,5654.85,5852.25,1.10,9.42
754,5648.00,5659.05,5860.70,0.00,9.40
755,5655.00,5678.20,5876.00,24.20,9.05
756,5658.00,5683.90,5881.40,22.70,8.95
757,5661.00,5687.15,5884.55,29.90,8.95
758,5679.00,5692.15,5889.55,0.00,9.50
759,5683.00,5695.50,5892.90,2.50,9.53
760,5691.00,5702.55,5904.00,0.00,9.39
761,5694.00,5721.05,5919.55,21.90,8.87
762,5698.00,5726.60,5924.25,20.60,8.84
763,5706.00,5731.35,5928.75,27.90,8.98
764,5723.00,5737.35,5934.80,0.00,9.44
765,5726.00,5742.15,5939.55,0.50,9.37
766,5732.00,5746.10,5947.80,0.30,9.27
767,5739.00,5767.40,5964.85,31.30,8.86
768,5745.00,5771.30,5968.75,25.80,8.94
769,5748.00,5774.80,5972.20,25.40,8.92
770,5766.00,5781.10,5978.50,3.10,9.41
771,5773.00,5785.55,5983.00,0.00,9.52
772,5778.00,5792.50,5994.00,0.80,9.26
773,5784.00,5808.90,6007.50,17.70,8.95
774,5788.00,5814.35,6011.75,30.10,8.94
775,5810.00,5821.30,6018.75,0.00,9.58
776,5813.00,5826.95,6024.35,0.00,9.46
777,5816.00,5830.85,6028.25,1.10,9.42
778,5824.00,5835.05,6036.70,0.00,9.40
779,5831.00,5854.20,6052.00,24.20,9.05
780,5834.00,5859.90,6057.40,22.70,8.95
781,5837.00,5863.15,6060.55,29.90,8.95
782,5855.00,5868.15,6065.55,0.00,9.50
783,5859.00,5871.50,6068.90,2.50,9.53
784,5867.00,5878.55,6080.00,0.00,9.39
785,5870.00,5897.05,6095.55,21.90,8.87
786,5874.00,5902.60,6100.25,20.60,8.84
787,5882.00,5907.35,6104.75,27.90,8.98
788,5899.00,5913.35,6110.80,0.00,9.44
789,5902.00,5918.15,6115.55,0.50,9.37
790,5908.00,5922.10,6123.80,0.30,9.27
791,5915.00,5943.40,6140.85,31.30,8.86
792,5921.00,5947.30,6144.75,25.80,8.94
793,5924.00,5950.80,6148.20,25.40,8.92
794,5942.00,5957.10,6154.50,3.10,9.41
795,5949.00,5961.55,6159.00,0.00,9.52
796,5954.00,5968.50,6170.00,0.80,9.26
797,5960.00,5984.90,6183.50,17.70,8.95
798,5964.00,5990.35,6187.75,30.10,8.94
799,5986.00,5997.30,6194.75,0.00,9.58
800,5989.00,6002.95,6200.35,0.00,9.46
801,5992.00,6006.85,6204.25,1.10,9.42
802,6000.00,6011.05,6212.70,0.00,9.40
803,6007.00,6030.20,6228.00,24.20,9.05
804,6010.00,6035.90,6233.40,22.70,8.95
805,6013.00,6039.15,6236.55,29.90,8.95
806,6031.00,6044.15,6241.55,0.00,9.50
807,6035.00,6047.50,6244.90,2.50,9.53
808,6043.00,6054.55,6256.00,0.00,9.39
809,6046.00,6073.05,6271.55,21.90,8.87
810,6050.00,6078.60,6276.25,20.60,8.84
811,6058.00,6083.35,6280.75,27.90,8.98
812,6075.00,6089.35,6286.80,0.00,9.44
813,6078.00,6094.15,6291.55,0.50,9.37
814,6084.00,6098.10,6299.80,0.30,9.27
815,6091.00,6119.40,6316.85,31.30,8.86
816,6097.00,6123.30,6320.75,25.80,8.94
817,6100.00,6126.80,6324.20,25.40,8.92
818,6118.00,6133.10,6330.50,3.10,9.41
819,6125.00,6137.55,6335.00,0.00,9.52
820,6130.00,6144.50,6346.00,0.80,9.26
821,6136.00,6160.90,6359.50,17.70,8.95
822,6140.00,6166.35,6363.75,30.10,8.94
823,6162.00,6173.30,6370.75,0.00,9.58
824,6165.00,6178.95,6376.35,0.00,9.46
825,6168.00,6182.85,6380.25,1.10,9.42
826,6176.00,6187.05,6388.70,0.00,9.40
827,6183.00,6206.20,6404.00,24.20,9.05
828,6186.00,6211.90,6409.40,22.70,8.95
829,6189.00,6215.15,6412.55,29.90,8.95
830,6207.00,6220.15,6417.55,0.00,9.50
831,6211.00,6223.50,6420.90,2.50,9.53
832,6219.00,6230.55,6432.00,0.00,9.39
833,6222.00,6249.05,6447.55,21.90,8.87
834,6226.00,6254.60,6452.25,20.60,8.84
835,6234.00,6259.35,6456.75,27.90,8.98
836,6251.00,6265.35,6462.80,0.00,9.44
837,6254.00,6270.15,6467.55,0.50,9.37
838,6260.00,6274.10,6475.80,0.30,9.27
839,6267.00,6295.40,6492.85,31.30,8.86
840,6273.00,6299.30,6496.75,25.80,8.94
841,6276.00,6302.80,6500.20,25.40,8.92
842,6294.00,6309.10,6506.50,3.10,9.41
843,6301.00,6313.55,6511.00,0.00,9.52
844,6306.00,6320.50,6522.00,0.80,9.26
845,6312.00,6336.90,6535.50,17.70,8.95
846,6316.00,6342.35,6539.75,30.10,8.94
847,6338.00,6349.30,6546.75,0.00,9.58
848,6341.00,6354.95,6552.35,0.00,9.46
849,6344.00,6358.85,6556.25,1.10,9.42
850,6352.00,6363.05,6564.70,0.00,9.40
851,6359.00,6382.20,6580.00,24.20,9.05
852,6362.00,6387.90,6585.40,22.70,8.95
853,6365.00,6391.15,6588.55,29.90,8.95
854,6383.00,6396.15,6593.55,0.00,9.50
855,6387.00,6399.50,6596.90,2.50,9.53
856,6395.00,6406.55,6608.00,0.00,9.39
857,6398.00,6425.05,6623.55,21.90,8.87
858,6402.00,6430.60,6628.25,20.60,8.84
859,6410.00,6435.35,6632.75,27.90,8.98
860,6427.00,6441.35,6638.80,0.00,9.44
861,6430.00,6446.15,6643.55,0.50,9.37
862,6436.00,6450.10,6651.80,0.30,9.27
863,6443.00,6471.40,6668.85,31.30,8.86
864,6449.00,6475.30,6672.75,25.80,8.94
865,6452.00,6478.80,6676.20,25.40,8.92
866,6470.00,6485.10,6682.50,3.10,9.41
867,6477.00,6489.55,6687.00,0.00,9.52
868,6482.00,6496.50,6698.00,0.80,9.26
869,6488.00,6512.90,6711.50,17.70,8.95
870,6492.00,6518.35,6715.75,30.10,8.94
871,6514.00,6525.30,6722.75,0.00,9.58
872,6517.00,6530.95,6728.35,0.00,9.46
873,6520.00,6534.85,6732.25,1.10,9.42
874,6528.00,6539.05,6740.70,0.00,9.40
875,6535.00,6558.20,6756.00,24.20,9.05
876,6538.00,6563.90,6761.40,22.70,8.95
877,6541.00,6567.15,6764.55,29.90,8.95
878,6559.00,6572.15,6769.55,0.00,9.50
879,6563.00,6575.50,6772.90,2.50,9.53
880,6571.00,6582.55,6784.00,0.00,9.39
881,6574.00,6601.05,6799.55,21.90,8.87
882,6578.00,6606.60,6804.25,20.60,8.84
883,6586.00,6611.35,6808.75,27.90,8.98
884,6603.00,6617.35,6814.80,0.00,9.44
885,6606.00,6622.15,6819.55,0.50,9.37
886,6612.00,6626.10,6827.80,0.30,9.27
887,6619.00,6647.40,6844.85,31.30,8.86
888,6625.00,6651.30,6848.75,25.80,8.94
889,6628.00,6654.80,6852.20,25.40,8.92
890,6646.00,6661.10,6858.50,3.10,9.41
891,6653.00,6665.55,6863.00,0.00,9.52
892,6658.00,6672.50,6874.00,0.80,9.26
893,6664.00,6688.90,6887.50,17.70,8.95
894,6668.00,6694.35,6891.75,30.10,8.94
895,6690.00,6701.30,6898.75,0.00,9.58
896,6693.00,6706.95,6904.35,0.00,9.46
897,6696.00,6710.85,6908.25,1.10,9.42
898,6704.00,6715.05,6916.70,0.00,9.40
899,6711.00,6734.20,6932.00,24.20,9.05
900,6714.00,6739.90,6937.40,22.70,8.95
901,6717.00,6743.15,6940.55,29.90,8.95
902,6735.00,6748.15,6945.55,0.00,9.50
903,6739.00,6751.50,6948.90,2.50,9.53
904,6747.00,6758.55,6960.00,0.00,9.39
905,6750.00,6777.05,6975.55,21.90,8.87
906,6754.00,6782.60,6980.25,20.60,8.84
907,6762.00,6787.35,6984.75,27.90,8.98
908,6779.00,6793.35,6990.80,0.00,9.44
909,6782.00,6798.15,6995.55,0.50,9.37
910,6788.00,6802.10,7003.80,0.30,9.27
911,6795.00,6823.40,7020.85,31.30,8.86
912,6801.00,6827.30,7024.75,25.80,8.94
913,6804.00,6830.80,7028.20,25.40,8.92
914,6822.00,6837.10,7034.50,3.10,9.41
915,6829.00,6841.55,7039.00,0.00,9.52
916,6834.00,6848.50,7050.00,0.80,9.26
917,6840.00,6864.90,7063.50,17.70,8.95
918,6844.00,6870.35,7067.75,30.10,8.94
919,6866.00,6877.30,7074.75,0.00,9.58
920,6869.00,6882.95,7080.35,0.00,9.46
921,6872.00,6886.85,7084.25,1.10,9.42
922,6880.00,6891.05,7092.70,0.00,9.40
923,6887.00,6910.20,7108.00,24.20,9.05
924,6890.00,6915.90,7113.40,22.70,8.95
925,6893.00,6919.15,7116.55,29.90,8.95
926,6911.00,6924.15,7121.55,0.00,9.50
927,6915.00,6927.50,7124.90,2.50,9.53
928,6923.00,6934.55,7136.00,0.00,9.39
929,6926.00,6953.05,7151.55,21.90,8.87
930,6930.00,6958.60,7156.25,20.60,8.84
931,6938.00,6963.35,7160.75,27.90,8.98
932,6955.00,6969.35,7166.80,0.00,9.44
933,6958.00,6974.15,7171.55,0.50,9.37
934,6964.00,6978.10,7179.80,0.30,9.27
935,6971.00,6999.40,7196.85,31.30,8.86
936,6977.00,7003.30,7200.75,25.80,8.94
937,6980.00,7006.80,7204.20,25.40,8.92
938,6998.00,7013.10,7210.50,3.10,9.41
939,7005.00,7017.55,7215.00,0.00,9.52
940,7010.00,7024.50,7226.00,0.80,9.26
941,7016.00,7040.90,7239.50,17.70,8.95
942,7020.00,7046.35,7243.75,30.10,8.94
943,7042.00,7053.30,7250.75,0.00,9.58
944,7045.00,7058.95,7256.35,0.00,9.46
945,7048.00,7062.85,7260.25,1.10,9.42
946,7056.00,7067.05,7268.70,0.00,9.40
947,7063.00,7086.20,7284.00,24.20,9.05
948,7066.00,7091.90,7289.40,22.70,8.95
949,7069.00,7095.15,7292.55,29.90,8.95
950,7087.00,7100.15,7297.55,0.00,9.50
951,7091.00,7103.50,7300.90,2.50,9.53
952,7099.00,7110.55,7312.00,0.00,9.39
953,7102.00,7129.05,7327.55,21.90,8.87
954,7106.00,7134.60,7332.25,20.60,8.84
955,7114.00,7139.35,7336.75,27.90,8.98
956,7131.00,7145.35,7342.80,0.00,9.44
957,7134.00,7150.15,7347.55,0.50,9.37
958,7140.00,7154.10,7355.80,0.30,9.27
959,7147.00,7175.40,7372.85,31.30,8.86
960,7153.00,7179.30,7376.75,25.80,8.94
961,7156.00,7182.80,7380.20,25.40,8.92
962,7174.00,7189.10,7386.50,3.10,9.41
963,7181.00,7193.55,7391.00,0.00,9.52
964,7186.00,7200.50,7402.00,0.80,9.26
965,7192.00,7216.90,7415.50,17.70,8.95
966,7196.00,7222.35,7419.75,30.10,8.94
967,7218.00,7229.30,7426.75,0.00,9.58
968,7221.00,7234.95,7432.35,0.00,9.46
969,7224.00,7238.85,7436.25,1.10,9.42
970,7232.00,7243.05,7444.70,0.00,9.40
971,7239.00,7262.20,7460.00,24.20,9.05
972,7242.00,7267.90,7465.40,22.70,8.95
973,7245.00,7271.15,7468.55,29.90,8.95
974,7263.00,7276.15,7473.55,0.00,9.50
975,7267.00,7279.50,7476.90,2.50,9.53
976,7275.00,7286.55,7488.00,0.00,9.39
977,7278.00,7305.05,7503.55,21.90,8.87
978,7282.00,7310.60,7508.25,20.60,8.84
979,7290.00,7315.35,7512.75,27.90,8.98
980,7307.00,7321.35,7518.80,0.00,9.44
981,7310.00,7326.15,7523.55,0.50,9.37
982,7316.00,7330.10,7531.80,0.30,9.27
983,7323.00,7351.40,7548.85,31.30,8.86
984,7329.00,7355.30,7552.75,25.80,8.94
985,7332.00,7358.80,7556.20,25.40,8.92
986,7350.00,7365.10,7562.50,3.10,9.41
987,7357.00,7369.55,7567.00,0.00,9.52
988,7362.00,7376.50,7578.00,0.80,9.26
989,7368.00,7392.90,7591.50,17.70,8.95
990,7372.00,7398.35,7595.75,30.10,8.94
991,7394.00,7405.30,7602.75,0.00,9.58
992,7397.00,7410.95,7608.35,0.00,9.46
993,7400.00,7414.85,7612.25,1.10,9.42
994,7408.00,7419.05,7620.70,0.00,9.40
995,7415.00,7438.20,7636.00,24.20,9.05
996,7418.00,7443.90,7641.40,22.70,8.95
997,7421.00,7447.15,7644.55,29.90,8.95
998,7439.00,7452.15,7649.55,0.00,9.50
999,7443.00,7455.50,7652.90,2.50,9.53
1000,7451.00,7462.55,7664.00,0.00,9.39
1001,7454.00,7481.05,7679.55,21.90,8.87
1002,7458.00,7486.60,7684.25,20.60,8.84
1003,7466.00,7491.35,7688.75,27.90,8.98
1004,7483.00,7497.35,7694.80,0.00,9.44
1005,7486.00,7502.15,7699.55,0.50,9.37
1006,7492.00,7506.10,7707.80,0.30,9.27
1007,7499.00,7527.40,7724.85,31.30,8.86
1008,7505.00,7531.30,7728.75,25.80,8.94
1009,7508.00,7534.80,7732.20,25.40,8.92
1010,7526.00,7541.10,7738.50,3.10,9.41
1011,7533.00,7545.55,7743.00,0.00,9.52
1012,7538.00,7552.50,7754.00,0.80,9.26
1013,7544.00,7568.90,7767.50,17.70,8.95
1014,7548.00,7574.35,7771.75,30.10,8.94
1015,7570.00,7581.30,7778.75,0.00,9.58
1016,7573.00,7586.95,7784.35,0.00,9.46
1017,7576.00,7590.85,7788.25,1.10,9.42
1018,7584.00,7595.05,7796.70,0.00,9.40
1019,7591.00,7614.20,7812.00,24.20,9.05
1020,7594.00,7619.90,7817.40,22.70,8.95
1021,7597.00,7623.15,7820.55,29.90,8.95
1022,7615.00,7628.15,7825.55,0.00,9.50
1023,7619.00,7631.50,7828.90,2.50,9.53
1024,7627.00,7638.55,7840.00,0.00,9.39
1025,7630.00,7657.05,7855.55,21.90,8.87
1026,7634.00,7662.60,7860.25,20.60,8.84
1027,7642.00,7667.35,7864.75,27.90,8.98
1028,7659.00,7673.35,7870.80,0.00,9.44
1029,7662.00,7678.15,7875.55,0.50,9.37
1030,7668.00,7682.10,7883.80,0.30,9.27
1031,7675.00,7703.40,7900.85,31.30,8.86
1032,7681.00,7707.30,7904.75,25.80,8.94
1033,7684.00,7710.80,7908.20,25.40,8.92
1034,7702.00,7717.10,7914.50,3.10,9.41
1035,7709.00,7721.55,7919.00,0.00,9.52
1036,7714.00,7728.50,7930.00,0.80,9.26
1037,7720.00,7744.90,7943.50,17.70,8.95
1038,7724.00,7750.35,7947.75,30.10,8.94
1039,7746.00,7757.30,7954.75,0.00,9.58
1040,7749.00,7762.95,7960.35,0.00,9.46
1041,7752.00,7766.85,7964.25,1.10,9.42
1042,7760.00,7771.05,7972.70,0.00,9.40
1043,7767.00,7790.20,7988.00,24.20,9.05
1044,7770.00,7795.90,7993.40,22.70,8.95
1045,7773.00,7799.15,7996.55,29.90,8.95
1046,7791.00,7804.15,8001.55,0.00,9.50
1047,7795.00,7807.50,8004.90,2.50,9.53
1048,7803.00,7814.55,8016.00,0.00,9.39
1049,7806.00,7833.05,8031.55,21.90,8.87
1050,7810.00,7838.60,8036.25,20.60,8.84
1051,7818.00,7843.35,8040.75,27.90,8.98
1052,7835.00,7849.35,8046.80,0.00,9.44
1053,7838.00,7854.15,8051.55,0.50,9.37
1054,7844.00,7858.10,8059.80,0.30,9.27
1055,7851.00,7879.40,8076.85,31.30,8.86
1056,7857.00,7883.30,8080.75,25.80,8.94
1057,7860.00,7886.80,8084.20,25.40,8.92
1058,7878.00,7893.10,8090.50,3.10,9.41
1059,7885.00,7897.55,8095.00,0.00,9.52
1060,7890.00,7904.50,8106.00,0.80,9.26
1061,7896.00,7920.90,8119.50,17.70,8.95
1062,7900.00,7926.35,8123.75,30.10,8.94
1063,7922.00,7933.30,8130.75,0.00,9.58
1064,7925.00,7938.95,8136.35,0.00,9.46
1065,7928.00,7942.85,8140.25,1.10,9.42
1066,7936.00,7947.05,8148.70,0.00,9.40
1067,7943.00,7966.20,8164.00,24.20,9.05
1068,7946.00,7971.90,8169.40,22.70,8.95
1069,7949.00,7975.15,8172.55,29.90,8.95
1070,7967.00,7980.15,8177.55,0.00,9.50
1071,7971.00,7983.50,8180.90,2.50,9.53
1072,7979.00,7990.55,8192.00,0.00,9.39
1073,7982.00,8009.05,8207.55,21.90,8.87
1074,7986.00,8014.60,8212.25,20.60,8.84
1075,7994.00,8019.35,8216.75,27.90,8.98
1076,8011.00,8025.35,8222.80,0.00,9.44
