Tiempo,ID,Posicion,Velocidad,Aceleracion,EstadoVehiculo,Semaforo
334.40,45,69.70,10.00,2.50,ACELERANDO,AMARILLO
334.40,44,142.62,9.38,-2.00,DESACELERANDO,AMARILLO
334.40,43,173.98,9.88,0.00,VEL_CONST,AMARILLO
334.45,48,0.57,1.62,2.50,ACELERANDO,AMARILLO
334.45,47,12.96,3.62,2.50,ACELERANDO,AMARILLO
334.45,46,35.19,1.80,-2.00,DESACELERANDO,AMARILLO
334.45,45,70.20,10.00,2.50,ACELERANDO,AMARILLO
334.45,44,143.08,9.28,-2.00,DESACELERANDO,AMARILLO
334.45,43,174.48,9.88,0.00,VEL_CONST,AMARILLO
334.50,48,0.66,1.75,2.50,ACELERANDO,AMARILLO
334.50,47,13.15,3.75,2.50,ACELERANDO,AMARILLO
334.50,46,35.27,1.70,-2.00,DESACELERANDO,AMARILLO
334.50,45,70.70,10.00,2.50,ACELERANDO,AMARILLO
334.50,44,143.54,9.18,-2.00,DESACELERANDO,AMARILLO
334.50,43,174.97,9.88,0.00,VEL_CONST,AMARILLO
334.55,48,0.75,1.88,2.50,ACELERANDO,AMARILLO
334.55,47,13.34,3.88,2.50,ACELERANDO,AMARILLO
334.55,46,35.35,1.60,-2.00,DESACELERANDO,AMARILLO
334.55,45,71.20,10.00,2.50,ACELERANDO,AMARILLO
334.55,44,144.00,9.08,-2.00,DESACELERANDO,AMARILLO
334.55,43,175.47,9.88,0.00,VEL_CONST,AMARILLO
334.60,48,0.85,2.00,2.50,ACELERANDO,AMARILLO
334.60,47,13.54,4.00,2.50,ACELERANDO,AMARILLO
334.60,46,35.43,1.50,-2.00,DESACELERANDO,AMARILLO
334.60,45,71.70,10.00,2.50,ACELERANDO,AMARILLO
334.60,44,144.44,8.98,-2.00,DESACELERANDO,AMARILLO
334.60,43,175.96,9.88,0.00,VEL_CONST,AMARILLO
334.65,48,0.96,2.12,2.50,ACELERANDO,AMARILLO
334.65,47,13.75,4.12,2.50,ACELERANDO,AMARILLO
334.65,46,35.50,1.40,-2.00,DESACELERANDO,AMARILLO
334.65,45,72.20,10.00,2.50,ACELERANDO,AMARILLO
334.65,44,144.89,8.88,-2.00,DESACELERANDO,AMARILLO
334.65,43,176.45,9.88,0.00,VEL_CONST,AMARILLO
334.70,48,1.07,2.25,2.50,ACELERANDO,AMARILLO
334.70,47,13.96,4.25,2.50,ACELERANDO,AMARILLO
334.70,46,35.56,1.30,-2.00,DESACELERANDO,AMARILLO
334.70,45,72.70,10.00,2.50,ACELERANDO,AMARILLO
334.70,44,145.33,8.78,-2.00,DESACELERANDO,AMARILLO
334.70,43,176.95,9.88,0.00,VEL_CONST,AMARILLO
334.75,48,1.18,2.15,-2.00,DESACELERANDO,AMARILLO
334.75,47,14.18,4.38,2.50,ACELERANDO,AMARILLO
334.75,46,35.62,1.20,-2.00,DESACELERANDO,AMARILLO
334.75,45,73.20,10.00,2.50,ACELERANDO,AMARILLO
334.75,44,145.76,8.68,-2.00,DESACELERANDO,AMARILLO
334.75,43,177.44,9.88,0.00,VEL_CONST,AMARILLO
334.80,48,1.28,2.05,-2.00,DESACELERANDO,AMARILLO
334.80,47,14.41,4.50,2.50,ACELERANDO,AMARILLO
334.80,46,35.68,1.10,-2.00,DESACELERANDO,AMARILLO
334.80,45,73.70,10.00,2.50,ACELERANDO,AMARILLO
334.80,44,146.19,8.58,-2.00,DESACELERANDO,AMARILLO
334.80,43,177.93,9.88,0.00,VEL_CONST,AMARILLO
334.85,48,1.38,1.95,-2.00,DESACELERANDO,AMARILLO
334.85,47,14.64,4.62,2.50,ACELERANDO,AMARILLO
334.85,46,35.73,1.00,-2.00,DESACELERANDO,AMARILLO
334.85,45,74.20,10.00,2.50,ACELERANDO,AMARILLO
334.85,44,146.61,8.48,-2.00,DESACELERANDO,AMARILLO
334.85,43,178.43,9.88,0.00,VEL_CONST,AMARILLO
334.90,48,1.47,1.85,-2.00,DESACELERANDO,AMARILLO
334.90,47,14.88,4.75,2.50,ACELERANDO,AMARILLO
334.90,46,35.77,0.90,-2.00,DESACELERANDO,AMARILLO
334.90,45,74.70,10.00,2.50,ACELERANDO,AMARILLO
334.90,44,147.03,8.38,-2.00,DESACELERANDO,AMARILLO
334.90,43,178.92,9.88,0.00,VEL_CONST,AMARILLO
334.95,48,1.56,1.75,-2.00,DESACELERANDO,AMARILLO
334.95,47,15.12,4.88,2.50,ACELERANDO,AMARILLO
334.95,46,35.81,0.80,-2.00,DESACELERANDO,AMARILLO
334.95,45,75.20,10.00,2.50,ACELERANDO,AMARILLO
334.95,44,147.45,8.28,-2.00,DESACELERANDO,AMARILLO
334.95,43,179.42,9.88,0.00,VEL_CONST,AMARILLO
335.00,48,1.64,1.65,-2.00,DESACELERANDO,AMARILLO
335.00,47,15.37,5.00,2.50,ACELERANDO,AMARILLO
335.00,46,35.85,0.70,-2.00,DESACELERANDO,AMARILLO
335.00,45,75.70,10.00,2.50,ACELERANDO,AMARILLO
335.00,44,147.85,8.18,-2.00,DESACELERANDO,AMARILLO
335.00,43,179.91,9.88,0.00,VEL_CONST,AMARILLO
335.05,48,1.72,1.55,-2.00,DESACELERANDO,AMARILLO
335.05,47,15.63,5.12,2.50,ACELERANDO,AMARILLO
335.05,46,35.88,0.60,-2.00,DESACELERANDO,AMARILLO
335.05,45,76.20,10.00,2.50,ACELERANDO,AMARILLO
335.05,44,148.26,8.08,-2.00,DESACELERANDO,AMARILLO
335.05,43,180.40,9.88,0.00,VEL_CONST,AMARILLO
335.10,48,1.79,1.45,-2.00,DESACELERANDO,AMARILLO
335.10,47,15.89,5.25,2.50,ACELERANDO,AMARILLO
335.10,46,35.90,0.50,-2.00,DESACELERANDO,AMARILLO
335.10,45,76.70,10.00,2.50,ACELERANDO,AMARILLO
335.10,44,148.66,7.98,-2.00,DESACELERANDO,AMARILLO
335.10,43,180.90,9.88,0.00,VEL_CONST,AMARILLO
335.15,48,1.86,1.35,-2.00,DESACELERANDO,AMARILLO
335.15,47,16.16,5.38,2.50,ACELERANDO,AMARILLO
335.15,46,35.92,0.40,-2.00,DESACELERANDO,AMARILLO
335.15,45,77.20,10.00,2.50,ACELERANDO,AMARILLO
335.15,44,149.05,7.88,-2.00,DESACELERANDO,AMARILLO
335.15,43,181.39,9.88,0.00,VEL_CONST,AMARILLO
335.20,48,1.92,1.25,-2.00,DESACELERANDO,AMARILLO
335.20,47,16.42,5.28,-2.00,DESACELERANDO,AMARILLO
335.20,46,35.94,0.30,-2.00,DESACELERANDO,AMARILLO
335.20,45,77.70,10.00,2.50,ACELERANDO,AMARILLO
335.20,44,149.44,7.78,-2.00,DESACELERANDO,AMARILLO
335.20,43,181.88,9.88,0.00,VEL_CONST,AMARILLO
335.25,48,1.98,1.15,-2.00,DESACELERANDO,AMARILLO
335.25,47,16.68,5.18,-2.00,DESACELERANDO,AMARILLO
335.25,46,35.95,0.20,-2.00,DESACELERANDO,AMARILLO
335.25,45,78.20,10.00,2.50,ACELERANDO,AMARILLO
335.25,44,149.82,7.68,-2.00,DESACELERANDO,AMARILLO
335.25,43,182.38,9.88,0.00,VEL_CONST,AMARILLO
335.30,48,2.03,1.05,-2.00,DESACELERANDO,AMARILLO
335.30,47,16.93,5.08,-2.00,DESACELERANDO,AMARILLO
335.30,46,35.95,0.10,-2.00,DESACELERANDO,AMARILLO
335.30,45,78.70,10.00,2.50,ACELERANDO,AMARILLO
335.30,44,150.20,7.58,-2.00,DESACELERANDO,AMARILLO
335.30,43,182.87,9.88,0.00,VEL_CONST,AMARILLO
335.35,48,2.08,0.95,-2.00,DESACELERANDO,AMARILLO
335.35,47,17.18,4.98,-2.00,DESACELERANDO,AMARILLO
335.35,46,35.95,0.00,-2.00,DESACELERANDO,AMARILLO
335.35,45,79.20,10.00,2.50,ACELERANDO,AMARILLO
335.35,44,150.58,7.48,-2.00,DESACELERANDO,AMARILLO
335.35,43,183.37,9.88,0.00,VEL_CONST,AMARILLO
335.40,48,2.12,0.85,-2.00,DESACELERANDO,AMARILLO
335.40,47,17.43,4.88,-2.00,DESACELERANDO,AMARILLO
335.40,46,35.96,0.12,2.50,ACELERANDO,AMARILLO
335.40,45,79.70,10.00,2.50,ACELERANDO,AMARILLO
335.40,44,150.94,7.38,-2.00,DESACELERANDO,AMARILLO
335.40,43,183.86,9.88,0.00,VEL_CONST,AMARILLO
335.45,48,2.16,0.75,-2.00,DESACELERANDO,AMARILLO
335.45,47,17.66,4.78,-2.00,DESACELERANDO,AMARILLO
335.45,46,35.97,0.25,2.50,ACELERANDO,AMARILLO
335.45,45,80.20,10.00,2.50,ACELERANDO,AMARILLO
335.45,44,151.31,7.28,-2.00,DESACELERANDO,AMARILLO
335.45,43,184.35,9.88,0.00,VEL_CONST,AMARILLO
335.50,48,2.19,0.65,-2.00,DESACELERANDO,AMARILLO
335.50,47,17.90,4.68,-2.00,DESACELERANDO,AMARILLO
335.50,46,35.99,0.38,2.50,ACELERANDO,AMARILLO
335.50,45,80.70,10.00,2.50,ACELERANDO,AMARILLO
335.50,44,151.67,7.18,-2.00,DESACELERANDO,AMARILLO
335.50,43,184.85,9.88,0.00,VEL_CONST,AMARILLO
335.55,48,2.22,0.55,-2.00,DESACELERANDO,AMARILLO
335.55,47,18.13,4.58,-2.00,DESACELERANDO,AMARILLO
335.55,46,36.01,0.50,2.50,ACELERANDO,AMARILLO
335.55,45,81.20,10.00,2.50,ACELERANDO,AMARILLO
335.55,44,152.02,7.08,-2.00,DESACELERANDO,AMARILLO
335.55,43,185.34,9.88,0.00,VEL_CONST,AMARILLO
335.60,48,2.24,0.45,-2.00,DESACELERANDO,AMARILLO
335.60,47,18.35,4.48,-2.00,DESACELERANDO,AMARILLO
335.60,46,36.04,0.62,2.50,ACELERANDO,AMARILLO
335.60,45,81.70,10.00,2.50,ACELERANDO,AMARILLO
335.60,44,152.37,6.98,-2.00,DESACELERANDO,AMARILLO
335.60,43,185.83,9.88,0.00,VEL_CONST,AMARILLO
335.65,48,2.26,0.35,-2.00,DESACELERANDO,AMARILLO
335.65,47,18.57,4.38,-2.00,DESACELERANDO,AMARILLO
335.65,46,36.08,0.75,2.50,ACELERANDO,AMARILLO
335.65,45,82.20,10.00,2.50,ACELERANDO,AMARILLO
335.65,44,152.71,6.88,-2.00,DESACELERANDO,AMARILLO
335.65,43,186.33,9.88,0.00,VEL_CONST,AMARILLO
335.70,48,2.27,0.25,-2.00,DESACELERANDO,AMARILLO
335.70,47,18.78,4.28,-2.00,DESACELERANDO,AMARILLO
335.70,46,36.13,0.88,2.50,ACELERANDO,AMARILLO
335.70,45,82.70,10.00,2.50,ACELERANDO,AMARILLO
335.70,44,153.05,6.78,-2.00,DESACELERANDO,AMARILLO
335.70,43,186.82,9.88,0.00,VEL_CONST,AMARILLO
335.75,48,2.28,0.15,-2.00,DESACELERANDO,AMARILLO
335.75,47,18.99,4.18,-2.00,DESACELERANDO,AMARILLO
335.75,46,36.18,1.00,2.50,ACELERANDO,AMARILLO
335.75,45,83.20,10.00,2.50,ACELERANDO,AMARILLO
335.75,44,153.39,6.68,-2.00,DESACELERANDO,AMARILLO
335.75,43,187.32,9.88,0.00,VEL_CONST,AMARILLO
335.80,48,2.28,0.00,-2.00,DESACELERANDO,AMARILLO
335.80,47,19.20,4.08,-2.00,DESACELERANDO,AMARILLO
335.80,46,36.23,1.12,2.50,ACELERANDO,AMARILLO
335.80,45,83.70,10.00,2.50,ACELERANDO,AMARILLO
335.80,44,153.71,6.58,-2.00,DESACELERANDO,AMARILLO
335.80,43,187.81,9.88,0.00,VEL_CONST,AMARILLO
335.85,48,2.28,0.12,2.50,ACELERANDO,AMARILLO
335.85,47,19.39,3.98,-2.00,DESACELERANDO,AMARILLO
335.85,46,36.29,1.25,2.50,ACELERANDO,AMARILLO
335.85,45,84.20,10.00,2.50,ACELERANDO,AMARILLO
335.85,44,154.04,6.48,-2.00,DESACELERANDO,AMARILLO
335.85,43,188.30,9.88,0.00,VEL_CONST,AMARILLO
335.90,48,2.29,0.25,2.50,ACELERANDO,AMARILLO
335.90,47,19.59,3.88,-2.00,DESACELERANDO,AMARILLO
335.90,46,36.36,1.38,2.50,ACELERANDO,AMARILLO
335.90,45,84.70,10.00,2.50,ACELERANDO,AMARILLO
335.90,44,154.36,6.38,-2.00,DESACELERANDO,AMARILLO
335.90,43,188.80,9.88,0.00,VEL_CONST,AMARILLO
335.95,48,2.31,0.38,2.50,ACELERANDO,AMARILLO
335.95,47,19.78,3.78,-2.00,DESACELERANDO,AMARILLO
335.95,46,36.44,1.50,2.50,ACELERANDO,AMARILLO
335.95,45,85.20,10.00,2.50,ACELERANDO,AMARILLO
335.95,44,154.67,6.28,-2.00,DESACELERANDO,AMARILLO
335.95,43,189.29,9.88,0.00,VEL_CONST,AMARILLO
336.00,48,2.34,0.50,2.50,ACELERANDO,AMARILLO
336.00,47,19.96,3.68,-2.00,DESACELERANDO,AMARILLO
336.00,46,36.52,1.62,2.50,ACELERANDO,AMARILLO
336.00,45,85.70,10.00,2.50,ACELERANDO,AMARILLO
336.00,44,154.98,6.18,-2.00,DESACELERANDO,AMARILLO
336.00,43,189.78,9.88,0.00,VEL_CONST,AMARILLO
336.05,48,2.37,0.62,2.50,ACELERANDO,AMARILLO
336.05,47,20.14,3.58,-2.00,DESACELERANDO,AMARILLO
336.05,46,36.61,1.75,2.50,ACELERANDO,AMARILLO
336.05,45,86.20,10.00,2.50,ACELERANDO,AMARILLO
336.05,44,155.28,6.08,-2.00,DESACELERANDO,AMARILLO
336.05,43,190.28,9.88,0.00,VEL_CONST,AMARILLO
336.10,48,2.41,0.75,2.50,ACELERANDO,AMARILLO
336.10,47,20.31,3.48,-2.00,DESACELERANDO,AMARILLO
336.10,46,36.70,1.88,2.50,ACELERANDO,AMARILLO
336.10,45,86.70,10.00,2.50,ACELERANDO,AMARILLO
336.10,44,155.58,5.98,-2.00,DESACELERANDO,AMARILLO
336.10,43,190.77,9.88,0.00,VEL_CONST,AMARILLO
336.15,48,2.45,0.88,2.50,ACELERANDO,AMARILLO
336.15,47,20.48,3.38,-2.00,DESACELERANDO,AMARILLO
336.15,46,36.80,2.00,2.50,ACELERANDO,AMARILLO
336.15,45,87.20,10.00,2.50,ACELERANDO,AMARILLO
336.15,44,155.88,5.88,-2.00,DESACELERANDO,AMARILLO
336.15,43,191.27,9.88,0.00,VEL_CONST,AMARILLO
336.20,48,2.50,1.00,2.50,ACELERANDO,AMARILLO
336.20,47,20.65,3.28,-2.00,DESACELERANDO,AMARILLO
336.20,46,36.91,2.12,2.50,ACELERANDO,AMARILLO
336.20,45,87.70,10.00,2.50,ACELERANDO,AMARILLO
336.20,44,156.16,5.78,-2.00,DESACELERANDO,AMARILLO
336.20,43,191.76,9.88,0.00,VEL_CONST,AMARILLO
336.25,48,2.56,1.12,2.50,ACELERANDO,AMARILLO
336.25,47,20.81,3.18,-2.00,DESACELERANDO,AMARILLO
336.25,46,37.02,2.25,2.50,ACELERANDO,AMARILLO
336.25,45,88.20,10.00,2.50,ACELERANDO,AMARILLO
336.25,44,156.45,5.68,-2.00,DESACELERANDO,AMARILLO
336.25,43,192.25,9.88,0.00,VEL_CONST,AMARILLO
336.30,48,2.62,1.25,2.50,ACELERANDO,AMARILLO
336.30,47,20.96,3.08,-2.00,DESACELERANDO,AMARILLO
336.30,46,37.14,2.38,2.50,ACELERANDO,AMARILLO
336.30,45,88.70,10.00,2.50,ACELERANDO,AMARILLO
336.30,44,156.73,5.58,-2.00,DESACELERANDO,AMARILLO
336.30,43,192.75,9.88,0.00,VEL_CONST,AMARILLO
336.35,48,2.69,1.38,2.50,ACELERANDO,AMARILLO
336.35,47,21.11,2.98,-2.00,DESACELERANDO,AMARILLO
336.35,46,37.26,2.50,2.50,ACELERANDO,AMARILLO
336.35,45,89.20,10.00,2.50,ACELERANDO,AMARILLO
336.35,44,157.00,5.48,-2.00,DESACELERANDO,AMARILLO
336.35,43,193.24,9.88,0.00,VEL_CONST,AMARILLO
336.40,48,2.76,1.50,2.50,ACELERANDO,AMARILLO
336.40,47,21.25,2.88,-2.00,DESACELERANDO,AMARILLO
336.40,46,37.39,2.62,2.50,ACELERANDO,AMARILLO
336.40,45,89.70,10.00,2.50,ACELERANDO,AMARILLO
336.40,44,157.27,5.38,-2.00,DESACELERANDO,AMARILLO
336.40,43,193.73,9.88,0.00,VEL_CONST,AMARILLO
336.45,48,2.84,1.62,2.50,ACELERANDO,AMARILLO
336.45,47,21.39,2.78,-2.00,DESACELERANDO,AMARILLO
336.45,46,37.53,2.75,2.50,ACELERANDO,AMARILLO
336.45,45,90.20,10.00,2.50,ACELERANDO,AMARILLO
336.45,44,157.53,5.28,-2.00,DESACELERANDO,AMARILLO
336.45,43,194.23,9.88,0.00,VEL_CONST,AMARILLO
336.50,48,2.93,1.75,2.50,ACELERANDO,AMARILLO
336.50,47,21.52,2.68,-2.00,DESACELERANDO,AMARILLO
336.50,46,37.68,2.88,2.50,ACELERANDO,AMARILLO
336.50,45,90.70,10.00,2.50,ACELERANDO,AMARILLO
336.50,44,157.79,5.18,-2.00,DESACELERANDO,AMARILLO
336.50,43,194.72,9.88,0.00,VEL_CONST,AMARILLO
336.55,48,3.03,1.88,2.50,ACELERANDO,AMARILLO
336.55,47,21.65,2.58,-2.00,DESACELERANDO,AMARILLO
336.55,46,37.83,3.00,2.50,ACELERANDO,AMARILLO
336.55,45,91.20,10.00,2.50,ACELERANDO,AMARILLO
336.55,44,158.05,5.08,-2.00,DESACELERANDO,AMARILLO
336.55,43,195.22,9.88,0.00,VEL_CONST,AMARILLO
336.60,48,3.13,2.00,2.50,ACELERANDO,AMARILLO
336.60,47,21.78,2.48,-2.00,DESACELERANDO,AMARILLO
336.60,46,37.98,3.12,2.50,ACELERANDO,AMARILLO
336.60,45,91.70,10.00,2.50,ACELERANDO,AMARILLO
336.60,44,158.29,4.98,-2.00,DESACELERANDO,AMARILLO
336.60,43,195.71,9.88,0.00,VEL_CONST,AMARILLO
336.65,48,3.23,2.12,2.50,ACELERANDO,AMARILLO
336.65,47,21.90,2.38,-2.00,DESACELERANDO,AMARILLO
336.65,46,38.14,3.25,2.50,ACELERANDO,AMARILLO
336.65,45,92.20,10.00,2.50,ACELERANDO,AMARILLO
336.65,44,158.54,4.88,-2.00,DESACELERANDO,AMARILLO
336.65,43,196.20,9.88,0.00,VEL_CONST,AMARILLO
336.70,48,3.34,2.25,2.50,ACELERANDO,AMARILLO
336.70,47,22.01,2.28,-2.00,DESACELERANDO,AMARILLO
336.70,46,38.31,3.38,2.50,ACELERANDO,AMARILLO
336.70,45,92.70,10.00,2.50,ACELERANDO,AMARILLO
336.70,44,158.78,4.78,-2.00,DESACELERANDO,AMARILLO
336.70,43,196.70,9.88,0.00,VEL_CONST,AMARILLO
336.75,48,3.46,2.38,2.50,ACELERANDO,AMARILLO
336.75,47,22.12,2.18,-2.00,DESACELERANDO,AMARILLO
336.75,46,38.49,3.50,2.50,ACELERANDO,AMARILLO
336.75,45,93.20,10.00,2.50,ACELERANDO,AMARILLO
336.75,44,159.01,4.68,-2.00,DESACELERANDO,AMARILLO
336.75,43,197.19,9.88,0.00,VEL_CONST,AMARILLO
336.80,48,3.59,2.50,2.50,ACELERANDO,AMARILLO
336.80,47,22.22,2.08,-2.00,DESACELERANDO,AMARILLO
336.80,46,38.67,3.62,2.50,ACELERANDO,AMARILLO
336.80,45,93.70,10.00,2.50,ACELERANDO,AMARILLO
336.80,44,159.24,4.58,-2.00,DESACELERANDO,AMARILLO
336.80,43,197.68,9.88,0.00,VEL_CONST,AMARILLO
336.85,48,3.72,2.62,2.50,ACELERANDO,AMARILLO
336.85,47,22.32,1.98,-2.00,DESACELERANDO,AMARILLO
336.85,46,38.86,3.75,2.50,ACELERANDO,AMARILLO
336.85,45,94.20,10.00,2.50,ACELERANDO,AMARILLO
336.85,44,159.46,4.48,-2.00,DESACELERANDO,AMARILLO
336.85,43,198.18,9.88,0.00,VEL_CONST,AMARILLO
336.90,48,3.86,2.75,2.50,ACELERANDO,AMARILLO
336.90,47,22.41,1.88,-2.00,DESACELERANDO,AMARILLO
336.90,46,39.05,3.88,2.50,ACELERANDO,AMARILLO
336.90,45,94.70,10.00,2.50,ACELERANDO,AMARILLO
336.90,44,159.68,4.38,-2.00,DESACELERANDO,AMARILLO
336.90,43,198.67,9.88,0.00,VEL_CONST,AMARILLO
336.95,48,4.00,2.88,2.50,ACELERANDO,AMARILLO
336.95,47,22.50,1.78,-2.00,DESACELERANDO,AMARILLO
336.95,46,39.25,4.00,2.50,ACELERANDO,AMARILLO
336.95,45,95.20,10.00,2.50,ACELERANDO,AMARILLO
336.95,44,159.90,4.28,-2.00,DESACELERANDO,AMARILLO
336.95,43,199.17,9.88,0.00,VEL_CONST,AMARILLO
337.00,48,4.15,3.00,2.50,ACELERANDO,ROJO
337.00,47,22.59,1.68,-2.00,DESACELERANDO,ROJO
337.00,46,39.46,4.12,2.50,ACELERANDO,ROJO
337.00,45,95.70,10.00,2.50,ACELERANDO,ROJO
337.00,44,160.10,4.18,-2.00,DESACELERANDO,ROJO
337.00,43,199.66,9.88,0.00,VEL_CONST,ROJO
337.05,48,4.31,3.12,2.50,ACELERANDO,ROJO
337.05,47,22.67,1.58,-2.00,DESACELERANDO,ROJO
337.05,46,39.67,4.25,2.50,ACELERANDO,ROJO
337.05,45,96.20,10.00,2.50,ACELERANDO,ROJO
337.05,44,160.31,4.08,-2.00,DESACELERANDO,ROJO
337.05,43,200.15,9.88,0.00,VEL_CONST,ROJO
337.10,48,4.47,3.25,2.50,ACELERANDO,ROJO
337.10,47,22.74,1.48,-2.00,DESACELERANDO,ROJO
337.10,46,39.89,4.38,2.50,ACELERANDO,ROJO
337.10,45,96.70,10.00,2.50,ACELERANDO,ROJO
337.10,44,160.51,3.98,-2.00,DESACELERANDO,ROJO
337.15,48,4.64,3.38,2.50,ACELERANDO,ROJO
337.15,47,22.81,1.38,-2.00,DESACELERANDO,ROJO
337.15,46,40.11,4.50,2.50,ACELERANDO,ROJO
337.15,45,97.20,10.00,2.50,ACELERANDO,ROJO
337.15,44,160.70,3.88,-2.00,DESACELERANDO,ROJO
337.20,48,4.81,3.50,2.50,ACELERANDO,ROJO
337.20,47,22.87,1.28,-2.00,DESACELERANDO,ROJO
337.20,46,40.34,4.62,2.50,ACELERANDO,ROJO
337.20,45,97.70,10.00,2.50,ACELERANDO,ROJO
337.20,44,160.89,3.78,-2.00,DESACELERANDO,ROJO
337.25,48,4.99,3.62,2.50,ACELERANDO,ROJO
337.25,47,22.93,1.18,-2.00,DESACELERANDO,ROJO
337.25,46,40.58,4.75,2.50,ACELERANDO,ROJO
337.25,45,98.20,10.00,2.50,ACELERANDO,ROJO
337.25,44,161.07,3.68,-2.00,DESACELERANDO,ROJO
337.30,48,5.18,3.75,2.50,ACELERANDO,ROJO
337.30,47,22.98,1.08,-2.00,DESACELERANDO,ROJO
337.30,46,40.83,4.88,2.50,ACELERANDO,ROJO
337.30,45,98.70,10.00,2.50,ACELERANDO,ROJO
337.30,44,161.25,3.58,-2.00,DESACELERANDO,ROJO
337.35,48,5.38,3.88,2.50,ACELERANDO,ROJO
337.35,47,23.03,0.98,-2.00,DESACELERANDO,ROJO
337.35,46,41.08,5.00,2.50,ACELERANDO,ROJO
337.35,45,99.20,10.00,2.50,ACELERANDO,ROJO
337.35,44,161.43,3.48,-2.00,DESACELERANDO,ROJO
337.40,48,5.58,4.00,2.50,ACELERANDO,ROJO
337.40,47,23.08,0.88,-2.00,DESACELERANDO,ROJO
337.40,46,41.33,5.12,2.50,ACELERANDO,ROJO
337.40,45,99.70,10.00,2.50,ACELERANDO,ROJO
337.40,44,161.59,3.38,-2.00,DESACELERANDO,ROJO
337.45,48,5.78,4.12,2.50,ACELERANDO,ROJO
337.45,47,23.12,0.78,-2.00,DESACELERANDO,ROJO
337.45,46,41.59,5.25,2.50,ACELERANDO,ROJO
337.45,45,100.20,10.00,2.50,ACELERANDO,ROJO
337.45,44,161.76,3.28,-2.00,DESACELERANDO,ROJO
337.50,48,5.99,4.25,2.50,ACELERANDO,ROJO
337.50,47,23.15,0.68,-2.00,DESACELERANDO,ROJO
337.50,46,41.86,5.38,2.50,ACELERANDO,ROJO
337.50,45,100.70,10.00,2.50,ACELERANDO,ROJO
337.50,44,161.92,3.18,-2.00,DESACELERANDO,ROJO
337.55,48,6.21,4.38,2.50,ACELERANDO,ROJO
337.55,47,23.18,0.58,-2.00,DESACELERANDO,ROJO
337.55,46,42.14,5.50,2.50,ACELERANDO,ROJO
337.55,45,101.20,10.00,2.50,ACELERANDO,ROJO
337.55,44,162.07,3.08,-2.00,DESACELERANDO,ROJO
337.60,48,6.44,4.50,2.50,ACELERANDO,ROJO
337.60,47,23.20,0.48,-2.00,DESACELERANDO,ROJO
337.60,46,42.42,5.62,2.50,ACELERANDO,ROJO
337.60,45,101.70,10.00,2.50,ACELERANDO,ROJO
337.60,44,162.22,2.98,-2.00,DESACELERANDO,ROJO
337.65,48,6.66,4.40,-2.00,DESACELERANDO,ROJO
337.65,47,23.22,0.38,-2.00,DESACELERANDO,ROJO
337.65,46,42.71,5.75,2.50,ACELERANDO,ROJO
337.65,45,102.20,10.00,2.50,ACELERANDO,ROJO
337.65,44,162.36,2.88,-2.00,DESACELERANDO,ROJO
337.70,48,6.87,4.30,-2.00,DESACELERANDO,ROJO
337.70,47,23.23,0.28,-2.00,DESACELERANDO,ROJO
337.70,46,43.00,5.88,2.50,ACELERANDO,ROJO
337.70,45,102.70,10.00,2.50,ACELERANDO,ROJO
337.70,44,162.50,2.78,-2.00,DESACELERANDO,ROJO
337.75,48,7.08,4.20,-2.00,DESACELERANDO,ROJO
337.75,47,23.24,0.18,-2.00,DESACELERANDO,ROJO
337.75,46,43.30,6.00,2.50,ACELERANDO,ROJO
337.75,45,103.20,10.00,2.50,ACELERANDO,ROJO
337.75,44,162.64,2.68,-2.00,DESACELERANDO,ROJO
337.80,48,7.29,4.10,-2.00,DESACELERANDO,ROJO
337.80,47,23.24,0.00,-2.00,DESACELERANDO,ROJO
337.80,46,43.61,6.12,2.50,ACELERANDO,ROJO
337.80,45,103.70,10.00,2.50,ACELERANDO,ROJO
337.80,44,162.76,2.58,-2.00,DESACELERANDO,ROJO
337.85,48,7.49,4.00,-2.00,DESACELERANDO,ROJO
337.85,47,23.24,0.00,0.00,DETENIDO,ROJO
337.85,46,43.92,6.25,2.50,ACELERANDO,ROJO
337.85,45,104.20,10.00,2.50,ACELERANDO,ROJO
337.85,44,162.89,2.48,-2.00,DESACELERANDO,ROJO
337.90,48,7.68,3.90,-2.00,DESACELERANDO,ROJO
337.90,47,23.24,0.00,0.00,DETENIDO,ROJO
337.90,46,44.24,6.38,2.50,ACELERANDO,ROJO
337.90,45,104.70,10.00,2.50,ACELERANDO,ROJO
337.90,44,163.01,2.38,-2.00,DESACELERANDO,ROJO
337.95,48,7.87,3.80,-2.00,DESACELERANDO,ROJO
337.95,47,23.24,0.00,0.00,DETENIDO,ROJO
337.95,46,44.56,6.50,2.50,ACELERANDO,ROJO
337.95,45,105.20,10.00,2.50,ACELERANDO,ROJO
337.95,44,163.12,2.28,-2.00,DESACELERANDO,ROJO
338.00,48,8.06,3.70,-2.00,DESACELERANDO,ROJO
338.00,47,23.24,0.00,0.00,DETENIDO,ROJO
338.00,46,44.89,6.62,2.50,ACELERANDO,ROJO
338.00,45,105.70,10.00,2.50,ACELERANDO,ROJO
338.00,44,163.23,2.18,-2.00,DESACELERANDO,ROJO
338.05,48,8.24,3.60,-2.00,DESACELERANDO,ROJO
338.05,47,23.24,0.00,0.00,DETENIDO,ROJO
338.05,46,45.23,6.75,2.50,ACELERANDO,ROJO
